Date,Promotion,Event Name,Location 1,Location 2
Jan 25th 2010,WWE,Superstars Taping #1,Columbus,Ohio
Jan 25th 2010,WWE,Monday Night Raw,Columbus,Ohio
Jan 19th 2010,WWE,Smackdown! Taping,Greenville,South Carolina
Jan 19th 2010,WWE,Superstars Taping #2,Greenville,South Carolina
Jan 19th 2010,WWE,ECW Taping,Greenville,South Carolina
Jan 18th 2010,WWE,Superstars Taping #1,Knoxville,Tennessee
Jan 18th 2010,WWE,Monday Night Raw,Knoxville,Tennessee
Jan 12th 2010,WWE,Superstars Taping #2,Green Bay,Wisconsin
Jan 12th 2010,WWE,Smackdown! Taping,Green Bay,Wisconsin
Jan 12th 2010,WWE,ECW Taping,Green Bay,Wisconsin
Jan 11th 2010,WWE,Superstars Taping #1,Minneapolis,Minnesota
Jan 11th 2010,WWE,Monday Night Raw,Minneapolis,Minnesota
Jan 5th 2010,WWE,Smackdown! Taping,Louisville,Kentucky
Jan 5th 2010,WWE,Superstars Taping #2,Louisville,Kentucky
Jan 5th 2010,WWE,ECW Taping,Louisville,Kentucky
Jan 4th 2010,WWE,Superstars Taping #1,Dayton,Ohio
Jan 4th 2010,WWE,Monday Night Raw,Dayton,Ohio
Dec 29th 2009,WWE,Smackdown! Taping,East Rutherford,New Jersey
Dec 29th 2009,WWE,Superstars Taping #2,East Rutherford,New Jersey
Dec 29th 2009,WWE,ECW Taping,East Rutherford,New Jersey
Dec 28th 2009,WWE,Monday Night Raw,Hartford,Connecticut
Dec 28th 2009,WWE,Superstars Taping #1,Hartford,Connecticut
Dec 21st 2009,WWE,Superstars Taping #2,Tampa,Florida
Dec 21st 2009,WWE,Monday Night Raw,Tampa,Florida
Dec 20th 2009,WWE,Smackdown! Taping,Orlando,Florida
Dec 20th 2009,WWE,Superstars Taping #1,Orlando,Florida
Dec 20th 2009,WWE,ECW Taping,Orlando,Florida
Dec 15th 2009,WWE,Smackdown! Taping,Laredo,Texas
Dec 15th 2009,WWE,Superstars Taping #2,Laredo,Texas
Dec 15th 2009,WWE,ECW Taping,Laredo,Texas
Dec 14th 2009,WWE,Monday Night Raw,Corpus Christi,Texas
Dec 14th 2009,WWE,Superstars Taping #1,Corpus Christi,Texas
Dec 13th 2009,WWE,"TLC: Tables, Ladders and Chairs '09",San Antonio,Texas
Dec 8th 2009,WWE,Smackdown! Taping,Houston,Texas
Dec 8th 2009,WWE,Superstars Taping #2,Houston,Texas
Dec 8th 2009,WWE,ECW Taping,Houston,Texas
Dec 7th 2009,WWE,Monday Night Raw,Dallas,Texas
Dec 7th 2009,WWE,Superstars Taping #1,Dallas,Texas
Dec 4th 2009,WWE,Tribute to the Troops '09 Taping,Baghdad,Baghdad Governorate
Nov 30th 2009,WWE,Superstars Taping #2,Baltimore,Maryland
Nov 30th 2009,WWE,Monday Night Raw,Baltimore,Maryland
Nov 29th 2009,WWE,Smackdown! Taping,Hampton,Virginia
Nov 29th 2009,WWE,Superstars Taping #1,Hampton,Virginia
Nov 29th 2009,WWE,ECW Taping,Hampton,Virginia
Nov 24th 2009,WWE,Smackdown! Taping,Bridgeport,Connecticut
Nov 24th 2009,WWE,Superstars Taping #2,Bridgeport,Connecticut
Nov 24th 2009,WWE,ECW Taping,Bridgeport,Connecticut
Nov 23rd 2009,WWE,Superstars Taping #1,Hershey,Pennsylvania
Nov 23rd 2009,WWE,Monday Night Raw,Hershey,Pennsylvania
Nov 22nd 2009,WWE,Survivor Series '09,Washington,DC
Nov 17th 2009,WWE,Smackdown! Taping,Philadelphia,Pennsylvania
Nov 17th 2009,WWE,Superstars Taping #2,Philadelphia,Pennsylvania
Nov 17th 2009,WWE,ECW Taping,Philadelphia,Pennsylvania
Nov 16th 2009,WWE,Monday Night Raw,New York,New York
Nov 16th 2009,WWE,Superstars Taping #1,New York,New York
Nov 10th 2009,WWE,Smackdown! Taping,Sheffield,England
Nov 10th 2009,WWE,Superstars Taping #2,Sheffield,England
Nov 10th 2009,WWE,ECW Taping,Sheffield,England
Nov 9th 2009,WWE,Monday Night Raw,Sheffield,England
Nov 9th 2009,WWE,Superstars Taping #1,Sheffield,England
Nov 3rd 2009,WWE,Smackdown! Taping,Providence,Rhode Island
Nov 3rd 2009,WWE,Superstars Taping #2,Providence,Rhode Island
Nov 3rd 2009,WWE,ECW Taping,Providence,Rhode Island
Nov 2nd 2009,WWE,Monday Night Raw,Worcester,Massachusetts
Nov 2nd 2009,WWE,Superstars Taping #1,Worcester,Massachusetts
Oct 27th 2009,WWE,Smackdown! Taping,Rochester,New York
Oct 27th 2009,WWE,Superstars Taping #2,Rochester,New York
Oct 27th 2009,WWE,ECW Taping,Rochester,New York
Oct 26th 2009,WWE,Monday Night Raw,Buffalo,New York
Oct 26th 2009,WWE,Superstars Taping #1,Buffalo,New York
Oct 25th 2009,WWE,Bragging Rights '09,Pittsburgh,Pennsylvania
Oct 20th 2009,WWE,Smackdown! Taping,Columbia,South Carolina
Oct 20th 2009,WWE,Superstars Taping #2,Columbia,South Carolina
Oct 20th 2009,WWE,ECW Taping,Columbia,South Carolina
Oct 19th 2009,WWE,Superstars Taping #1,Jacksonville,Florida
Oct 19th 2009,WWE,Monday Night Raw,Jacksonville,Florida
Oct 13th 2009,WWE,Smackdown! Taping,Lexington,Kentucky
Oct 13th 2009,WWE,Superstars Taping #2,Lexington,Kentucky
Oct 13th 2009,WWE,ECW Taping,Lexington,Kentucky
Oct 12th 2009,WWE,Monday Night Raw,Indianapolis,Indiana
Oct 12th 2009,WWE,Superstars Taping #1,Indianapolis,Indiana
Oct 6th 2009,WWE,Smackdown! Taping,Trenton,New Jersey
Oct 6th 2009,WWE,Superstars Taping #2,Trenton,New Jersey
Oct 6th 2009,WWE,ECW Taping,Trenton,New Jersey
Oct 5th 2009,WWE,Monday Night Raw,Philadelphia,Pennsylvania
Oct 5th 2009,WWE,Superstars Taping #1,Philadelphia,Pennsylvania
Oct 4th 2009,WWE,Hell in a Cell,Newark,New Jersey
Sep 29th 2009,WWE,Smackdown! Taping,Boston,Massachusetts
Sep 29th 2009,WWE,Superstars Taping #2,Boston,Massachusetts
Sep 29th 2009,WWE,ECW Taping,Boston,Massachusetts
Sep 28th 2009,WWE,Monday Night Raw,Albany,New York
Sep 28th 2009,WWE,Superstars Taping #1,Albany,New York
Sep 22nd 2009,WWE,Smackdown! Taping,Tulsa,Oklahoma
Sep 22nd 2009,WWE,Superstars Taping #2,Tulsa,Oklahoma
Sep 22nd 2009,WWE,ECW Taping,Tulsa,Oklahoma
Sep 21st 2009,WWE,Monday Night Raw,Little Rock,Arkansas
Sep 21st 2009,WWE,Superstars Taping #1,Little Rock,Arkansas
Sep 15th 2009,WWE,Smackdown! Taping,Hamilton,Ontario
Sep 15th 2009,WWE,Superstars Taping #2,Hamilton,Ontario
Sep 15th 2009,WWE,ECW Taping,Hamilton,Ontario
Sep 14th 2009,WWE,Monday Night Raw,Toronto,Ontario
Sep 14th 2009,WWE,Superstars Taping #1,Toronto,Ontario
Sep 13th 2009,WWE,Breaking Point '09,Montreal,Quebec
Sep 8th 2009,WWE,Smackdown! Taping,Rockford,Illinois
Sep 8th 2009,WWE,Superstars Taping #2,Rockford,Illinois
Sep 8th 2009,WWE,ECW Taping,Rockford,Illinois
Sep 7th 2009,WWE,Monday Night Raw,Chicago,Illinois
Sep 7th 2009,WWE,Superstars Taping #1,Chicago,Illinois
Sep 1st 2009,WWE,Smackdown! Taping,Cleveland,Ohio
Sep 1st 2009,WWE,Superstars Taping #2,Cleveland,Ohio
Sep 1st 2009,WWE,ECW Taping,Cleveland,Ohio
Aug 31st 2009,WWE,Monday Night Raw,Detroit,Michigan
Aug 31st 2009,WWE,Superstars Taping #1,Detroit,Michigan
Aug 25th 2009,WWE,Smackdown! Taping,Phoenix,Arizona
Aug 25th 2009,WWE,Superstars Taping #2,Phoenix,Arizona
Aug 25th 2009,WWE,ECW Taping,Phoenix,Arizona
Aug 24th 2009,WWE,Monday Night Raw,Las Vegas,Nevada
Aug 24th 2009,WWE,Superstars Taping #1,Las Vegas,Nevada
Aug 24th 2009,WWE,SummerSlam '09,Los Angeles,California
Aug 23rd 2009,WWE,SummerSlam Axxess '09 - Day 2,Los Angeles,California
Aug 22nd 2009,WWE,SummerSlam Axxess '09 - Day 1,Los Angeles,California
Aug 18th 2009,WWE,Smackdown! Taping,Kansas City,Missouri
Aug 18th 2009,WWE,Superstars Taping #2,Kansas City,Missouri
Aug 18th 2009,WWE,ECW Taping,Kansas City,Missouri
Aug 17th 2009,WWE,Monday Night Raw,St. Louis,Missouri
Aug 17th 2009,WWE,Superstars Taping #1,St. Louis,Missouri
Aug 11th 2009,WWE,Smackdown! Taping,Edmonton,Alberta
Aug 11th 2009,WWE,Superstars Taping #2,Edmonton,Alberta
Aug 11th 2009,WWE,ECW Taping,Edmonton,Alberta
Aug 10th 2009,WWE,Monday Night Raw,Calgary,Alberta
Aug 10th 2009,WWE,Superstars Taping #1,Calgary,Alberta
Aug 4th 2009,WWE,Smackdown! Taping,Uniondale,New York
Aug 4th 2009,WWE,Superstars Taping #2,Uniondale,New York
Aug 4th 2009,WWE,ECW Taping,Uniondale,New York
Aug 3rd 2009,WWE,Monday Night Raw,Uncasville,Connecticut
Aug 3rd 2009,WWE,Superstars Taping #1,Uncasville,Connecticut
Jul 28th 2009,WWE,Smackdown! Taping,Baltimore,Maryland
Jul 28th 2009,WWE,Superstars Taping #2,Baltimore,Maryland
Jul 28th 2009,WWE,ECW Taping,Baltimore,Maryland
Jul 27th 2009,WWE,Monday Night Raw,Washington,DC
Jul 27th 2009,WWE,Superstars Taping #1,Washington,DC
Jul 26th 2009,WWE,Night of Champions '09,Philadelphia,Pennsylvania
Jul 21st 2009,WWE,Smackdown! Taping,Richmond,Virginia
Jul 21st 2009,WWE,Superstars Taping #2,Richmond,Virginia
Jul 21st 2009,WWE,ECW Taping,Richmond,Virginia
Jul 20th 2009,WWE,Monday Night Raw,Raleigh,North Carolina
Jul 20th 2009,WWE,Superstars Taping #1,Raleigh,North Carolina
Jul 14th 2009,WWE,Smackdown! Taping,Miami,Florida
Jul 14th 2009,WWE,Superstars Taping #2,Miami,Florida
Jul 14th 2009,WWE,ECW Taping,Miami,Florida
Jul 13th 2009,WWE,Monday Night Raw,Orlando,Florida
Jul 13th 2009,WWE,Superstars Taping #1,Orlando,Florida
Jul 1st 2009,WWE,Smackdown! Taping,Bakersfield,California
Jul 1st 2009,WWE,Superstars Taping pt. 2,Bakersfield,California
Jul 1st 2009,WWE,ECW Taping,Bakersfield,California
Jun 30th 2009,WWE,Smackdown! Taping,Fresno,California
Jun 30th 2009,WWE,ECW Taping,Fresno,California
Jun 30th 2009,WWE,Superstars Taping pt. 2,Fresno,California
Jun 29th 2009,WWE,Monday Night Raw Taping,San Jose,California
Jun 29th 2009,WWE,Monday Night Raw,San Jose,California
Jun 29th 2009,WWE,Superstars Taping pt. 1B,San Jose,California
Jun 29th 2009,WWE,Superstars Taping pt. 1A,San Jose,California
Jun 28th 2009,WWE,The Bash '09,Sacramento,California
Jun 23rd 2009,WWE,Smackdown! Taping,Milwaukee,Wisconsin
Jun 23rd 2009,WWE,Superstars Taping pt. 2,Milwaukee,Wisconsin
Jun 23rd 2009,WWE,ECW Taping,Milwaukee,Wisconsin
Jun 22nd 2009,WWE,Monday Night Raw,Green Bay,Wisconsin
Jun 22nd 2009,WWE,Superstars Taping pt. 1,Green Bay,Wisconsin
Jun 16th 2009,WWE,Smackdown! Taping,Roanoke,Virginia
Jun 16th 2009,WWE,Superstars Taping #2,Roanoke,Virginia
Jun 16th 2009,WWE,ECW Taping,Roanoke,Virginia
Jun 15th 2009,WWE,Monday Night Raw,Charlotte,North Carolina
Jun 15th 2009,WWE,Superstars Taping pt. 1,Charlotte,North Carolina
Jun 9th 2009,WWE,Smackdown! Taping,Biloxi,Mississippi
Jun 9th 2009,WWE,ECW Taping,Biloxi,Mississippi
Jun 9th 2009,WWE,Superstars Taping pt. 2,Biloxi,Mississippi
Jun 9th 2009,WWE,Superstars Taping pt. 1,Lafayette,Louisiana
Jun 8th 2009,WWE,Monday Night Raw,Lafayette,Louisiana
Jun 7th 2009,WWE,Extreme Rules '09,New Orleans,Louisiana
Jun 2nd 2009,WWE,Smackdown! Taping,Memphis,Tennessee
Jun 2nd 2009,WWE,Superstars Taping pt. 2,Memphis,Tennessee
Jun 2nd 2009,WWE,ECW Taping,Memphis,Tennessee
Jun 1st 2009,WWE,Monday Night Raw,Birmingham,Alabama
Jun 1st 2009,WWE,Superstars Taping pt. 1,Birmingham,Alabama
May 26th 2009,WWE,Smackdown! Taping,Los Angeles,California
May 26th 2009,WWE,Superstars Taping pt. 2,Los Angeles,California
May 26th 2009,WWE,ECW Taping,Los Angeles,California
May 25th 2009,WWE,Monday Night Raw,Los Angeles,California
May 25th 2009,WWE,Superstars Taping pt. 1,Los Angeles,California
May 19th 2009,WWE,Smackdown! Taping,Cincinnati,Ohio
May 19th 2009,WWE,ECW Taping,Cincinnati,Ohio
May 19th 2009,WWE,Superstars Taping pt. 2,Cincinnati,Ohio
May 18th 2009,WWE,Monday Night Raw,Louisville,Kentucky
May 18th 2009,WWE,Superstars Taping pt. 1,Louisville,Kentucky
May 17th 2009,WWE,Judgment Day '09,Chicago,Illinois
May 12th 2009,WWE,Smackdown! Taping,Dayton,Ohio
May 12th 2009,WWE,ECW Taping,Dayton,Ohio
May 12th 2009,WWE,Superstars Taping pt. 2,Dayton,Ohio
May 11th 2009,WWE,Monday Night Raw,Columbus,Ohio
May 11th 2009,WWE,Superstars Taping pt. 1,Columbus,Ohio
May 5th 2009,WWE,Smackdown! Taping,Pittsburgh,Pennsylvania
May 5th 2009,WWE,ECW Taping,Pittsburgh,Pennsylvania
May 5th 2009,WWE,Superstars Taping pt. 2,Pittsburgh,Pennsylvania
May 4th 2009,WWE,Monday Night Raw,Buffalo,New York
May 4th 2009,WWE,Superstars Taping pt. 1,Buffalo,New York
Apr 28th 2009,WWE,Smackdown! Taping,New York,New York
Apr 28th 2009,WWE,Superstars Taping pt. 2,New York,New York
Apr 28th 2009,WWE,ECW Taping,New York,New York
Apr 27th 2009,WWE,Monday Night Raw,Bridgeport,Connecticut
Apr 27th 2009,WWE,Superstars Taping pt. 1,Bridgeport,Connecticut
Apr 26th 2009,WWE,Backlash '09,Providence,Rhode Island
Apr 21st 2009,WWE,Smackdown! Taping,London,England
Apr 21st 2009,WWE,Superstars Taping pt. 2,London,England
Apr 20th 2009,WWE,Monday Night Raw Taping,London,England
Apr 20th 2009,WWE,ECW Taping,London,England
Apr 20th 2009,WWE,Superstars Taping pt. 1,London,England
Apr 14th 2009,WWE,Smackdown! Taping,Knoxville,Tennessee
Apr 14th 2009,WWE,Superstars Taping pt. 2,Knoxville,Tennessee
Apr 14th 2009,WWE,ECW Taping,Knoxville,Tennessee
Apr 13th 2009,WWE,Monday Night Raw,Atlanta,Georgia
Apr 13th 2009,WWE,Superstars Taping pt. 1,Atlanta,Georgia
Apr 7th 2009,WWE,Smackdown! Taping,Austin,Texas
Apr 7th 2009,WWE,ECW,Austin,Texas
Apr 6th 2009,WWE,Monday Night Raw,Houston,Texas
Apr 5th 2009,WWE,Wrestlemania Axxess '09 - Day 4,Houston,Texas
Apr 5th 2009,WWE,Dot Com Exclusive,Houston,Texas
Apr 5th 2009,WWE,WrestleMania XXV,Houston,Texas
Apr 4th 2009,WWE,Wrestlemania Axxess '09 - Day 3,Houston,Texas
Apr 3rd 2009,WWE,Wrestlemania Axxess '09 - Day 2,Houston,Texas
Apr 2nd 2009,WWE,Wrestlemania Axxess '09 - Day 1,Houston,Texas
Mar 30th 2009,WWE,Monday Night Raw,Dallas,Texas
Mar 30th 2009,WWE,Smackdown! Taping,Dallas,Texas
Mar 30th 2009,WWE,ECW Taping,Dallas,Texas
Mar 23rd 2009,WWE,ECW Taping,Kansas City,Missouri
Mar 23rd 2009,WWE,Monday Night Raw,Kansas City,Missouri
Mar 17th 2009,WWE,Smackdown! Taping,Corpus Christi,Texas
Mar 17th 2009,WWE,Smackdown! Taping,Corpus Christi,Texas
Mar 16th 2009,WWE,ECW Taping,San Antonio,Texas
Mar 16th 2009,WWE,Monday Night Raw,San Antonio,Texas
Mar 9th 2009,WWE,ECW Taping,Jacksonville,Florida
Mar 9th 2009,WWE,Monday Night Raw,Jacksonville,Florida
Mar 3rd 2009,WWE,Smackdown! Taping,Uncasville,Connecticut
Mar 3rd 2009,WWE,Smackdown! Taping,Uncasville,Connecticut
Mar 2nd 2009,WWE,ECW Taping,Boston,Massachusetts
Mar 2nd 2009,WWE,Monday Night Raw,Boston,Massachusetts
Feb 23rd 2009,WWE,ECW Taping,Nashville,Tennessee
Feb 23rd 2009,WWE,Monday Night Raw,Nashville,Tennessee
Feb 17th 2009,WWE,Smackdown! Taping,Portland,Oregon
Feb 17th 2009,WWE,Smackdown! Taping,Portland,Oregon
Feb 16th 2009,WWE,ECW Taping,Spokane,Washington
Feb 16th 2009,WWE,Monday Night Raw,Spokane,Washington
Feb 15th 2009,WWE,No Way Out '09,Seattle,Washington
Feb 10th 2009,WWE,Smackdown! Taping,Fresno,California
Feb 10th 2009,WWE,ECW,Fresno,California
Feb 9th 2009,WWE,Monday Night Raw,Oakland,California
Feb 8th 2009,WWE,WWE Live,Bakersfield,California
Feb 2nd 2009,WWE,ECW Taping,St. Louis,Missouri
Feb 2nd 2009,WWE,Monday Night Raw,St. Louis,Missouri
Jan 27th 2009,WWE,Smackdown! Taping,Indianapolis,Indiana
Jan 27th 2009,WWE,Smackdown! Taping,Indianapolis,Indiana
Jan 26th 2009,WWE,ECW Taping,Cleveland,Ohio
Jan 26th 2009,WWE,Monday Night Raw,Cleveland,Ohio
Jan 25th 2009,WWE,Royal Rumble '09,Detroit,Michigan
Jan 19th 2009,WWE,ECW Taping,Chicago,Illinois
Jan 19th 2009,WWE,Monday Night Raw,Chicago,Illinois
Jan 13th 2009,WWE,Smackdown! Taping,Omaha,Nebraska
Jan 13th 2009,WWE,Smackdown! Taping,Omaha,Nebraska
Jan 12th 2009,WWE,ECW Taping,Sioux City,Iowa
Jan 12th 2009,WWE,Monday Night Raw,Sioux City,Iowa
Jan 5th 2009,WWE,ECW Taping,New Orleans,Louisiana
Jan 5th 2009,WWE,Monday Night Raw,New Orleans,Louisiana
Dec 30th 2008,WWE,Smackdown! Taping,East Rutherford,New Jersey
Dec 30th 2008,WWE,Smackdown! Taping,East Rutherford,New Jersey
Dec 29th 2008,WWE,ECW Taping,Manchester,New Hampshire
Dec 29th 2008,WWE,Monday Night Raw,Manchester,New Hampshire
Dec 28th 2008,WWE,MSG Show (Dec '08),New York,New York
Dec 22nd 2008,WWE,Smackdown! Taping,Toronto,Ontario
Dec 22nd 2008,WWE,Monday Night Raw,Toronto,Ontario
Dec 16th 2008,WWE,Smackdown! Taping,Baltimore,Maryland
Dec 16th 2008,WWE,ECW Taping,Baltimore,Maryland
Dec 15th 2008,WWE,Monday Night Raw,Pittsburgh,Pennsylvania
Dec 14th 2008,WWE,Armageddon '08,Buffalo,New York
Dec 9th 2008,WWE,Smackdown! Taping,Bridgeport,Connecticut
Dec 9th 2008,WWE,ECW Taping,Bridgeport,Connecticut
Dec 8th 2008,WWE,Monday Night Raw,Philadelphia,Pennsylvania
Dec 5th 2008,WWE,Tribute to the Troops '08 Taping,Baghdad,Baghdad Governorate
Dec 1st 2008,WWE,ECW Taping,Washington,DC
Dec 1st 2008,WWE,Monday Night Raw,Washington,DC
Nov 25th 2008,WWE,Smackdown! Taping,Albany,New York
Nov 25th 2008,WWE,Smackdown! Taping,Albany,New York
Nov 24th 2008,WWE,ECW Taping,Providence,Rhode Island
Nov 24th 2008,WWE,Monday Night Raw,Providence,Rhode Island
Nov 23rd 2008,WWE,Survivor Series '08,Boston,Massachusetts
Nov 17th 2008,WWE,ECW Taping,Atlanta,Georgia
Nov 17th 2008,WWE,Monday Night Raw,Atlanta,Georgia
Nov 11th 2008,WWE,Smackdown! Taping,Manchester,England
Nov 11th 2008,WWE,Smackdown! Taping,Manchester,England
Nov 10th 2008,WWE,ECW Taping,Manchester,England
Nov 10th 2008,WWE,Monday Night Raw,Manchester,England
Nov 4th 2008,WWE,Smackdown! Taping,Orlando,Florida
Nov 4th 2008,WWE,ECW Taping,Orlando,Florida
Nov 3rd 2008,WWE,Monday Night Raw,Tampa,Florida
Oct 28th 2008,WWE,Smackdown! Taping,San Diego,California
Oct 28th 2008,WWE,ECW Taping,San Diego,California
Oct 27th 2008,WWE,Monday Night Raw,Tucson,Arizona
Oct 26th 2008,WWE,Cyber Sunday '08,Phoenix,Arizona
Oct 21st 2008,WWE,Smackdown! Taping,Laredo,Texas
Oct 21st 2008,WWE,ECW Taping,Laredo,Texas
Oct 20th 2008,WWE,Monday Night Raw,Corpus Christi,Texas
Oct 14th 2008,WWE,Smackdown! Taping,Las Vegas,Nevada
Oct 14th 2008,WWE,ECW,Las Vegas,Nevada
Oct 13th 2008,WWE,Monday Night Raw,Anaheim,California
Oct 7th 2008,WWE,Smackdown! Taping,Spokane,Washington
Oct 7th 2008,WWE,ECW,Spokane,Washington
Oct 6th 2008,WWE,Monday Night Raw,Seattle,Washington
Oct 5th 2008,WWE,No Mercy '08,Portland,Oregon
Sep 30th 2008,WWE,Smackdown! Taping,Green Bay,Wisconsin
Sep 30th 2008,WWE,ECW Taping,Green Bay,Wisconsin
Sep 29th 2008,WWE,Monday Night Raw,Minneapolis,Minnesota
Sep 22nd 2008,WWE,Monday Night Raw,Cincinnati,Ohio
Sep 21st 2008,WWE,Smackdown! Taping,Columbus,Ohio
Sep 21st 2008,WWE,ECW Taping,Columbus,Ohio
Sep 16th 2008,WWE,Smackdown! Taping,Nashville,Tennessee
Sep 16th 2008,WWE,ECW Taping,Nashville,Tennessee
Sep 15th 2008,WWE,Monday Night Raw,Memphis,Tennessee
Sep 9th 2008,WWE,Smackdown! Taping,Milwaukee,Wisconsin
Sep 9th 2008,WWE,ECW Taping,Milwaukee,Wisconsin
Sep 8th 2008,WWE,Monday Night Raw,Fort Wayne,Indiana
Sep 7th 2008,WWE,Unforgiven '08,Cleveland,Ohio
Aug 31st 2008,WWE,Smackdown! Taping,St. Louis,Missouri
Aug 31st 2008,WWE,Monday Night Raw Taping,St. Louis,Missouri
Aug 26th 2008,WWE,ECW Taping,Pittsburgh,Pennsylvania
Aug 26th 2008,WWE,Smackdown! Taping,Pittsburgh,Pennsylvania
Aug 25th 2008,WWE,ECW Taping,Philadelphia,Pennsylvania
Aug 25th 2008,WWE,Monday Night Raw,Philadelphia,Pennsylvania
Aug 23rd 2008,WWE,MSG Show (Aug '08),New York,New York
Aug 19th 2008,WWE,Smackdown! Taping,Moline,Illinois
Aug 19th 2008,WWE,ECW Taping,Moline,Illinois
Aug 18th 2008,WWE,Monday Night Raw,Chicago,Illinois
Aug 17th 2008,WWE,SummerSlam '08,Indianapolis,Indiana
Aug 12th 2008,WWE,Smackdown! Taping,Norfolk,Virginia
Aug 12th 2008,WWE,ECW Taping,Norfolk,Virginia
Aug 11th 2008,WWE,Monday Night Raw,Richmond,Virginia
Aug 5th 2008,WWE,Smackdown! Taping,Atlanta,Georgia
Aug 5th 2008,WWE,ECW Taping,Atlanta,Georgia
Aug 4th 2008,WWE,Monday Night Raw,Knoxville,Tennessee
Jul 29th 2008,WWE,Smackdown! Taping,Hershey,Pennsylvania
Jul 29th 2008,WWE,ECW,Hershey,Pennsylvania
Jul 28th 2008,WWE,Monday Night Raw,Washington,DC
Jul 28th 2008,WWE,Saturday Night's Main Event Taping,Washington,DC
Jul 22nd 2008,WWE,Smackdown! Taping,Philadelphia,Pennsylvania
Jul 22nd 2008,WWE,ECW Taping,Philadelphia,Pennsylvania
Jul 21st 2008,WWE,Monday Night Raw,Uncasville,Connecticut
Jul 20th 2008,WWE,The Great American Bash '08,Uniondale,New York
Jul 15th 2008,WWE,Smackdown! Taping,Charlotte,North Carolina
Jul 15th 2008,WWE,ECW Taping,Charlotte,North Carolina
Jul 14th 2008,WWE,Monday Night Raw,Raleigh,North Carolina
Jul 8th 2008,WWE,Smackdown! Taping,Baton Rouge,Louisiana
Jul 8th 2008,WWE,ECW Taping,Baton Rouge,Louisiana
Jul 7th 2008,WWE,Monday Night Raw,New Orleans,Louisiana
Jul 1st 2008,WWE,Smackdown! Taping,Tulsa,Oklahoma
Jul 1st 2008,WWE,ECW Taping,Tulsa,Oklahoma
Jun 30th 2008,WWE,Monday Night Raw,Oklahoma City,Oklahoma
Jun 29th 2008,WWE,Night of Champions '08,Dallas,Texas
Jun 24th 2008,WWE,Smackdown! Taping,Houston,Texas
Jun 24th 2008,WWE,ECW Taping,Houston,Texas
Jun 23rd 2008,WWE,Monday Night Raw,San Antonio,Texas
Jun 16th 2008,WWE,Monday Night Raw,Salt Lake City,Utah
Jun 9th 2008,WWE,Monday Night Raw,Oakland,California
Jun 8th 2008,WWE,Smackdown! Taping,San Jose,California
Jun 8th 2008,WWE,ECW Taping,San Jose,California
Jun 7th 2008,WWE,Smackdown! Taping,Fresno,California
Jun 7th 2008,WWE,ECW Taping,Fresno,California
Jun 3rd 2008,WWE,Smackdown! Taping,Los Angeles,California
Jun 3rd 2008,WWE,ECW Taping,Los Angeles,California
Jun 2nd 2008,WWE,Monday Night Raw,Bakersfield,California
Jun 1st 2008,WWE,One Night Stand '08,San Diego,California
May 27th 2008,WWE,Smackdown! Taping,Colorado Springs,Colorado
May 27th 2008,WWE,ECW Taping,Colorado Springs,Colorado
May 26th 2008,WWE,Monday Night Raw,Denver,Colorado
May 26th 2008,WWE,Sunday Night Heat Taping,Denver,Colorado
May 20th 2008,WWE,Smackdown! Taping,Des Moines,Iowa
May 20th 2008,WWE,ECW Taping,Des Moines,Iowa
May 19th 2008,WWE,Monday Night Raw,Kansas City,Missouri
May 19th 2008,WWE,Sunday Night Heat Taping,Kansas City,Missouri
May 18th 2008,WWE,Judgment Day '08,Omaha,Nebraska
May 13th 2008,WWE,Smackdown! Taping,Grand Rapids,Michigan
May 13th 2008,WWE,ECW Taping,Grand Rapids,Michigan
May 12th 2008,WWE,Monday Night Raw,Detroit,Michigan
May 12th 2008,WWE,Sunday Night Heat Taping,Detroit,Michigan
May 6th 2008,WWE,Smackdown! Taping,London,Ontario
May 6th 2008,WWE,ECW Taping,London,Ontario
May 5th 2008,WWE,Monday Night Raw,Toronto,Ontario
May 5th 2008,WWE,Sunday Night Heat Taping,Toronto,Ontario
Apr 29th 2008,WWE,Smackdown! Taping,Atlantic City,New Jersey
Apr 29th 2008,WWE,ECW Taping,Atlantic City,New Jersey
Apr 28th 2008,WWE,Monday Night Raw,East Rutherford,New Jersey
Apr 28th 2008,WWE,Sunday Night Heat Taping,East Rutherford,New Jersey
Apr 27th 2008,WWE,Backlash '08,Baltimore,Maryland
Apr 22nd 2008,WWE,Smackdown! Taping,Greensboro,North Carolina
Apr 22nd 2008,WWE,ECW Taping,Greensboro,North Carolina
Apr 21st 2008,WWE,Monday Night Raw - King of the Ring 2008,Greenville,South Carolina
Apr 15th 2008,WWE,Smackdown! Taping,London,England
Apr 15th 2008,WWE,ECW Taping,London,England
Apr 14th 2008,WWE,Monday Night Raw,London,England
Apr 14th 2008,WWE,Sunday Night Heat Taping,London,England
Apr 8th 2008,WWE,Smackdown! Taping,Boston,Massachusetts
Apr 8th 2008,WWE,ECW Taping,Boston,Massachusetts
Apr 7th 2008,WWE,Monday Night Raw,Albany,New York
Apr 7th 2008,WWE,Sunday Night Heat Taping,Albany,New York
Apr 1st 2008,WWE,Smackdown! Taping,Miami,Florida
Apr 1st 2008,WWE,ECW Taping,Miami,Florida
Mar 31st 2008,WWE,Monday Night Raw,Orlando,Florida
